Date,Floor,State,Area,Rooms,Type
23-05-2013,2,Karnataka,1425,2,Lease
11/3/2018,3,Karnataka,1443,1,Lease
13-11-2016,3,Karnataka,1990,3,Lease
23-02-2013,2,Karnataka,2220,1,Lease
27-03-2018,3,Manipur,1226,3,Lease
2/3/2016,0,Manipur,2046,1,Lease
2/2/2017,0,Manipur,740,3,Lease
7/1/2014,1,Nagaland,1933,3,Lease
26-02-2012,2,Nagaland,709,3,Lease
29-12-2014,1,Nagaland,1656,3,Lease
8/3/2013,3,Nagaland,2235,2,Lease
18-10-2013,0,Nagaland,1072,1,Lease
2/4/2018,0,Nagaland,1286,2,Lease
18-03-2013,0,Tamil Nadu,2134,3,Lease
26-12-2012,1,Telangana,832,1,Lease
13-06-2011,3,Telangana,859,3,Lease
9/9/2017,1,Telangana,935,3,Lease
7/4/2011,1,West Bengal,1563,2,Lease
22-11-2010,1,West Bengal,2225,3,Lease
14-02-2012,2,A & N Islands,2132,2,Lease
23-08-2010,1,Arunachal Pradesh,1893,3,Lease
17-11-2017,0,Bihar,2354,1,Lease
14-10-2010,0,Bihar,672,1,Lease
17-09-2015,1,Bihar,2252,2,Lease
4/1/2013,2,Bihar,1802,1,Lease
3/4/2014,1,Bihar,2391,3,Lease
18-03-2013,0,Bihar,885,3,Lease
15-04-2018,3,Bihar,1573,3,Lease
26-02-2013,2,Chandigarh,1760,2,Lease
2/5/2013,0,Chandigarh,1039,3,Lease
3/7/2010,3,Chandigarh,2305,1,Lease
4/3/2010,2,D & N Haveli,1805,1,Lease
21-03-2018,0,D & N Haveli,642,3,Lease
21-12-2012,1,Daman & Diu,1645,1,Lease
16-09-2017,0,Goa,1840,3,Lease
22-02-2017,0,Haryana,1193,2,Lease
27-12-2012,2,Himachal Pradesh,1141,3,Lease
4/5/2015,0,Himachal Pradesh,1865,2,Lease
4/8/2013,3,Himachal Pradesh,1168,3,Lease
2/1/2017,0,Jammu & Kashmir,2018,1,Lease
30-09-2012,2,Jammu & Kashmir,2188,1,Lease
19-01-2014,0,Jammu & Kashmir,1855,2,Lease
10/3/2015,0,Jharkhand,1942,2,Lease
6/7/2015,1,Manipur,878,1,Lease
25-03-2011,2,Manipur,2302,1,Lease
25-09-2014,1,Manipur,2023,3,Lease
8/6/2012,0,Manipur,1873,2,Lease
11/6/2012,3,Manipur,2211,3,Lease
26-10-2017,1,Manipur,797,2,Lease
17-01-2012,1,Manipur,931,2,Lease
22-05-2011,1,Nagaland,605,3,Lease
2/3/2013,1,Tamil Nadu,1164,2,Lease
19-03-2018,3,Telangana,2062,1,Lease
29-04-2011,2,Telangana,1714,2,Lease
11/9/2010,0,Telangana,1982,1,Lease
6/3/2012,1,West Bengal,1250,3,Lease
1/7/2017,3,West Bengal,1896,3,Lease
6/10/2013,1,Andhra Pradesh,665,1,Lease
4/6/2017,2,Arunachal Pradesh,1031,2,Lease
19-07-2011,0,Arunachal Pradesh,1906,1,Lease
11/10/2016,2,Bihar,1134,1,Lease
16-11-2014,2,Bihar,1041,2,Lease
19-11-2011,1,Chandigarh,1139,3,Lease
1/9/2015,2,D & N Haveli,827,1,Lease
21-10-2015,1,Goa,630,2,Lease
11/11/2010,2,Haryana,2137,3,Lease
19-05-2016,1,Haryana,622,2,Lease
5/3/2013,1,Himachal Pradesh,1251,1,Lease
5/10/2015,1,Jammu & Kashmir,862,1,Lease
3/12/2012,3,Jharkhand,2167,1,Lease
11/2/2012,2,Jharkhand,677,1,Lease
8/1/2018,2,Lakshadweep,884,2,Lease
19-03-2017,0,Manipur,1508,1,Lease
2/2/2013,1,Manipur,1321,3,Lease
28-07-2015,3,Nagaland,674,1,Lease
7/12/2013,2,Telangana,786,2,Lease
5/5/2011,2,Tripura,1020,3,Lease
3/1/2017,0,Uttar Pradesh,862,2,Lease
5/11/2015,0,Uttarakhand,1219,3,Lease
19-04-2015,3,West Bengal,2246,1,Lease
5/2/2018,0,Bihar,2277,3,Lease
29-09-2014,0,Bihar,2394,1,Lease
12/6/2015,1,Chandigarh,2143,2,Lease
14-04-2017,2,Goa,2390,1,Lease
14-05-2015,2,Himachal Pradesh,1083,1,Lease
8/3/2011,3,Manipur,1211,2,Lease
25-11-2014,1,Manipur,1900,1,Lease
31-12-2011,3,Nagaland,2041,2,Lease
9/7/2011,1,Telangana,1948,1,Lease
22-10-2010,2,A & N Islands,2144,2,Lease
7/10/2017,2,Arunachal Pradesh,1011,3,Lease
22-12-2016,0,Bihar,1567,2,Lease
27-12-2014,1,Daman & Diu,638,3,Lease
27-05-2013,2,Haryana,754,1,Lease
10/12/2016,3,Jammu & Kashmir,1836,3,Lease
25-04-2014,3,Jharkhand,2294,1,Lease
24-05-2013,3,Manipur,2174,3,Lease
2/8/2013,1,Tripura,1026,3,Lease
22-06-2010,0,Uttar Pradesh,924,3,Lease
5/12/2017,3,Andhra Pradesh,826,3,Lease
17-06-2017,2,Andhra Pradesh,1614,2,Lease
28-12-2013,3,Andhra Pradesh,1368,1,Lease
30-04-2014,0,Arunachal Pradesh,2384,2,Lease
1/5/2013,3,Arunachal Pradesh,734,1,Lease
15-05-2017,0,Arunachal Pradesh,1374,3,Lease
30-05-2011,1,Arunachal Pradesh,1172,3,Lease
17-08-2015,2,Arunachal Pradesh,1055,3,Lease
5/7/2011,1,Arunachal Pradesh,1023,3,Lease
11/9/2012,1,Arunachal Pradesh,1789,3,Lease
23-04-2016,0,Arunachal Pradesh,1016,1,Lease
1/8/2015,3,Bihar,1720,1,Lease
24-11-2013,0,Bihar,2192,3,Lease
17-09-2017,1,Bihar,926,2,Lease
9/10/2014,3,Bihar,988,1,Lease
17-02-2011,3,Bihar,1884,3,Lease
8/6/2010,2,Bihar,857,1,Lease
2/3/2010,1,Chandigarh,1344,1,Lease
13-07-2015,1,Chandigarh,1699,1,Lease
26-02-2014,1,Chandigarh,1252,1,Lease
4/1/2018,3,D & N Haveli,1012,2,Lease
19-07-2011,0,Goa,1942,2,Lease
12/10/2012,0,Goa,1447,1,Lease
20-07-2017,2,Goa,839,2,Lease
8/4/2017,1,Haryana,1500,2,Lease
9/12/2014,3,Haryana,1255,2,Lease
27-11-2017,1,Himachal Pradesh,1675,3,Lease
14-03-2013,1,Himachal Pradesh,2236,1,Lease
4/8/2013,2,Himachal Pradesh,1494,2,Lease
19-10-2012,0,Jammu & Kashmir,1043,1,Lease
2/11/2012,0,Jammu & Kashmir,2125,2,Lease
15-12-2010,2,Jammu & Kashmir,995,2,Lease
27-05-2016,0,Jharkhand,656,3,Lease
1/6/2012,3,Jharkhand,1600,1,Lease
1/8/2010,1,Jharkhand,1194,3,Lease
18-07-2016,0,Jharkhand,630,2,Lease
22-05-2014,2,Jharkhand,842,3,Lease
1/11/2013,0,Jharkhand,1726,2,Lease
12/9/2011,3,Jharkhand,1608,2,Lease
20-10-2013,3,Jharkhand,1426,1,Lease
12/8/2010,3,Karnataka,1996,1,Lease
28-10-2012,1,Karnataka,1035,2,Lease
21-01-2017,0,Lakshadweep,991,1,Lease
11/10/2014,0,Lakshadweep,1681,2,Lease
3/8/2016,0,Lakshadweep,2400,2,Lease
3/5/2018,3,Manipur,1453,2,Lease
4/4/2015,1,Manipur,797,1,Lease
19-09-2015,1,Manipur,1006,1,Lease
30-10-2013,0,Manipur,1488,1,Lease
29-01-2016,3,Manipur,820,1,Lease
26-04-2013,2,Manipur,604,3,Lease
14-11-2011,2,Nagaland,1447,3,Lease
31-03-2015,3,Nagaland,1786,2,Lease
19-04-2013,0,Nagaland,1686,3,Lease
13-02-2017,0,Tamil Nadu,1936,3,Lease
4/7/2014,1,Tamil Nadu,703,3,Lease
29-06-2012,0,Telangana,2196,1,Lease
27-02-2014,0,Telangana,2372,3,Lease
8/4/2014,2,Telangana,1422,3,Lease
12/8/2014,3,West Bengal,806,3,Lease
2/6/2018,0,Andhra Pradesh,1355,3,Lease
9/1/2017,1,Arunachal Pradesh,1623,1,Lease
13-07-2010,2,Chandigarh,677,2,Lease
7/4/2012,3,Haryana,1672,3,Lease
24-07-2016,3,Himachal Pradesh,2094,1,Lease
25-12-2012,2,Jharkhand,2183,1,Lease
4/11/2016,1,Lakshadweep,1088,2,Lease
31-10-2014,1,Telangana,1068,2,Lease
17-05-2017,2,Uttarakhand,1816,3,Lease
15-04-2010,3,Arunachal Pradesh,1792,1,Lease
10/12/2012,2,Bihar,1035,2,Lease
14-04-2018,2,Bihar,1191,2,Lease
29-09-2011,2,Bihar,1938,3,Lease
20-11-2016,1,Chandigarh,941,2,Lease
13-06-2017,2,Goa,961,3,Lease
16-12-2017,0,Goa,1240,3,Lease
6/11/2017,3,Haryana,1257,2,Lease
10/9/2015,2,Himachal Pradesh,1211,2,Lease
7/6/2014,1,Jharkhand,1353,2,Lease
13-01-2014,3,Manipur,2331,1,Lease
22-08-2016,0,Manipur,2187,1,Lease
26-04-2016,3,Manipur,2054,2,Lease
25-12-2015,2,Nagaland,2048,1,Lease
20-02-2013,3,Nagaland,621,3,Lease
8/9/2016,1,Telangana,2344,3,Lease
13-11-2017,0,Tripura,1893,2,Lease
11/10/2011,3,Uttar Pradesh,641,3,Lease
7/1/2017,1,Andhra Pradesh,665,2,Lease
1/2/2011,1,Andhra Pradesh,2360,2,Lease
31-03-2014,3,Andhra Pradesh,788,2,Lease
23-03-2012,3,Arunachal Pradesh,1432,1,Lease
16-01-2018,1,Arunachal Pradesh,1977,3,Lease
28-06-2017,3,Arunachal Pradesh,841,2,Lease
12/12/2012,1,Arunachal Pradesh,1017,1,Lease
23-12-2017,1,Arunachal Pradesh,817,3,Lease
18-06-2012,2,Arunachal Pradesh,1113,1,Lease
8/8/2016,3,Chandigarh,1763,1,Lease
27-09-2015,3,Goa,1465,2,Lease
30-03-2017,0,Himachal Pradesh,1897,1,Lease
25-01-2014,0,Jammu & Kashmir,1719,1,Lease
20-07-2014,2,Jammu & Kashmir,2245,1,Lease
23-04-2015,1,Jammu & Kashmir,835,1,Lease
30-05-2012,3,Jharkhand,2320,3,Lease
17-07-2017,2,Jharkhand,892,3,Lease
1/5/2014,3,Jharkhand,1515,2,Lease
23-09-2016,3,Jharkhand,653,3,Lease
12/4/2018,3,Jharkhand,926,1,Lease
12/3/2012,2,Jharkhand,2256,2,Lease
5/2/2018,1,Karnataka,931,2,Lease
7/10/2014,0,Karnataka,1183,1,Lease
28-03-2011,0,Karnataka,990,1,Lease
26-03-2011,1,Lakshadweep,1973,2,Lease
6/4/2011,2,Lakshadweep,1541,3,Lease
7/5/2017,0,Lakshadweep,1386,2,Lease
20-08-2015,1,Nagaland,2206,2,Lease
14-11-2015,1,Telangana,1459,3,Lease
13-02-2013,0,A & N Islands,2218,2,Lease
11/8/2015,1,Andhra Pradesh,1893,2,Lease
19-09-2017,2,Arunachal Pradesh,1603,2,Lease
22-05-2018,0,Arunachal Pradesh,990,1,Lease
17-07-2017,3,Arunachal Pradesh,1959,3,Lease
20-03-2018,3,Bihar,2143,3,Lease
25-11-2016,3,Bihar,966,3,Lease
15-11-2011,3,Bihar,1661,3,Lease
18-06-2017,2,Bihar,947,1,Lease
15-09-2012,3,Chandigarh,1739,3,Lease
15-06-2017,0,Chandigarh,1664,1,Lease
5/11/2012,0,Chandigarh,1757,2,Lease
15-01-2017,1,Chandigarh,638,1,Lease
30-04-2017,1,Daman & Diu,1946,2,Lease
7/2/2011,1,Haryana,1100,2,Lease
29-08-2017,2,Haryana,1331,2,Lease
20-06-2015,2,Himachal Pradesh,873,2,Lease
8/12/2013,3,Himachal Pradesh,625,1,Lease
11/10/2015,1,Himachal Pradesh,2133,3,Lease
24-04-2010,2,Himachal Pradesh,1526,3,Lease
3/3/2010,2,Jammu & Kashmir,616,3,Lease
13-03-2015,1,Jharkhand,2372,1,Lease
13-12-2014,0,Jharkhand,974,2,Lease
15-05-2015,1,Jharkhand,1588,2,Lease
10/4/2012,1,Lakshadweep,1555,3,Lease
11/8/2017,2,Manipur,2013,3,Lease
5/9/2013,3,Manipur,1667,2,Lease
10/3/2014,1,Manipur,714,3,Lease
27-05-2014,0,Manipur,2151,1,Lease
2/1/2012,0,Tamil Nadu,1288,2,Lease
17-01-2015,1,Telangana,855,3,Lease
19-02-2015,2,Telangana,1249,2,Lease
6/12/2017,3,Telangana,1072,2,Lease
30-05-2015,2,Telangana,871,2,Lease
2/2/2014,0,Tripura,749,2,Lease
8/12/2011,3,Uttar Pradesh,1242,1,Lease
19-10-2011,3,A & N Islands,780,1,Lease
19-06-2012,2,A & N Islands,2234,1,Lease
6/12/2016,2,A & N Islands,2034,2,Lease
15-12-2011,2,Andhra Pradesh,1592,3,Lease
3/1/2017,3,Arunachal Pradesh,1381,2,Lease
6/1/2011,3,Arunachal Pradesh,649,1,Lease
10/9/2013,3,Arunachal Pradesh,1580,2,Lease
5/11/2012,1,Arunachal Pradesh,2399,3,Lease
12/4/2012,1,Daman & Diu,1945,3,Lease
2/1/2018,2,Daman & Diu,878,2,Lease
4/12/2011,0,Daman & Diu,922,1,Lease
15-10-2015,0,Jammu & Kashmir,1556,3,Lease
19-04-2010,0,Jammu & Kashmir,922,3,Lease
21-10-2013,1,Jammu & Kashmir,962,3,Lease
15-04-2016,1,Jharkhand,1129,1,Lease
20-01-2016,2,Jharkhand,1469,2,Lease
2/10/2015,1,Jharkhand,803,2,Lease
30-10-2017,1,Jharkhand,852,3,Lease
29-12-2010,1,Lakshadweep,1710,1,Lease
8/11/2015,3,Andhra Pradesh,1842,1,Lease
25-08-2013,3,Arunachal Pradesh,1890,3,Lease
27-01-2011,2,Bihar,720,1,Lease
20-09-2015,1,Haryana,1836,3,Lease
9/10/2015,2,Jharkhand,1940,3,Lease
8/1/2012,1,Lakshadweep,1278,2,Lease
13-02-2012,2,Manipur,1752,2,Lease
23-04-2017,0,Tamil Nadu,649,1,Lease
18-02-2017,2,A & N Islands,1798,3,Lease
23-05-2014,2,Andhra Pradesh,1717,2,Lease
25-01-2018,0,Andhra Pradesh,995,1,Lease
1/10/2011,1,Andhra Pradesh,2112,3,Lease
8/11/2016,0,Arunachal Pradesh,987,1,Lease
31-07-2012,3,Arunachal Pradesh,1423,1,Lease
7/11/2011,2,Arunachal Pradesh,1023,1,Lease
14-10-2012,1,Arunachal Pradesh,2165,2,Lease
22-09-2013,1,Bihar,1176,1,Lease
17-01-2011,0,Bihar,1177,2,Lease
14-05-2014,2,Chandigarh,1424,1,Lease
21-08-2013,3,Chandigarh,700,1,Lease
14-02-2011,1,Daman & Diu,2378,1,Lease
7/6/2015,2,Goa,756,1,Lease
15-10-2010,0,Goa,1605,2,Lease
24-01-2017,1,Himachal Pradesh,2376,1,Lease
28-05-2016,1,Himachal Pradesh,1763,2,Lease
25-07-2012,0,Jammu & Kashmir,1862,1,Lease
20-09-2015,3,Jharkhand,1851,2,Lease
31-03-2014,2,Jharkhand,2345,1,Lease
17-11-2013,0,Jharkhand,990,2,Lease
28-12-2016,1,Jharkhand,2331,2,Lease
25-08-2010,2,Lakshadweep,879,2,Lease
3/10/2016,2,Lakshadweep,635,1,Lease
6/2/2016,1,Lakshadweep,1595,3,Lease
24-05-2015,0,Manipur,1055,2,Lease
11/9/2010,2,Manipur,1006,2,Lease
25-06-2016,0,Nagaland,2045,3,Lease
6/7/2015,0,Nagaland,2169,1,Lease
18-02-2011,1,Telangana,1242,2,Lease
24-04-2016,0,Telangana,2232,1,Lease
12/4/2018,0,Andhra Pradesh,1330,2,Lease
30-03-2012,0,Arunachal Pradesh,1484,2,Lease
9/9/2012,0,Arunachal Pradesh,1529,3,Lease
3/10/2014,0,Arunachal Pradesh,857,1,Lease
23-12-2010,1,Bihar,1366,1,Lease
1/2/2011,1,Bihar,1337,3,Lease
1/10/2012,0,Bihar,2345,2,Lease
27-07-2016,1,Bihar,1636,1,Lease
15-10-2015,2,Bihar,1559,3,Lease
25-03-2014,1,Bihar,1562,2,Lease
29-12-2011,3,Bihar,1828,3,Lease
7/5/2013,0,D & N Haveli,1436,1,Lease
22-10-2015,1,D & N Haveli,2370,2,Lease
8/12/2012,2,D & N Haveli,1923,2,Lease
4/2/2016,3,Goa,2157,1,Lease
14-12-2015,1,Goa,1998,1,Lease
26-07-2014,1,Goa,1408,3,Lease
24-09-2017,2,Haryana,648,2,Lease
20-10-2012,3,Haryana,1422,1,Lease
26-04-2013,0,Haryana,1247,1,Lease
24-02-2014,1,Jammu & Kashmir,1097,1,Lease
30-05-2011,3,Jammu & Kashmir,1026,3,Lease
26-11-2013,2,Jammu & Kashmir,1829,2,Lease
2/5/2018,1,Jharkhand,1636,1,Lease
11/5/2010,3,Jharkhand,1490,1,Lease
4/3/2016,1,Jharkhand,919,2,Lease
18-01-2013,3,Lakshadweep,1180,2,Lease
6/9/2017,0,Manipur,1682,3,Lease
7/2/2011,1,Manipur,1251,2,Lease
24-07-2011,1,Manipur,1734,3,Lease
9/11/2011,3,Manipur,1627,2,Lease
28-01-2011,0,Manipur,612,2,Lease
15-10-2017,0,Manipur,1593,1,Lease
29-05-2014,2,Manipur,1979,3,Lease
27-06-2010,0,Nagaland,2376,3,Lease
3/12/2011,0,Nagaland,747,1,Lease
5/6/2015,3,Nagaland,1405,3,Lease
12/5/2017,0,Tamil Nadu,1775,2,Lease
9/11/2014,2,Tamil Nadu,1799,1,Lease
8/1/2014,1,Tamil Nadu,815,3,Lease
8/8/2014,0,West Bengal,703,3,Lease
13-02-2012,1,West Bengal,1163,2,Lease
20-08-2015,3,West Bengal,1828,2,Lease
8/9/2013,3,Andhra Pradesh,1669,3,Lease
28-06-2015,0,Arunachal Pradesh,766,1,Lease
28-02-2017,0,Arunachal Pradesh,2126,1,Lease
3/2/2010,1,Bihar,1187,2,Lease
18-08-2010,1,Bihar,1876,1,Lease
10/4/2011,1,Bihar,611,2,Lease
28-04-2013,3,Bihar,1346,1,Lease
3/2/2012,2,Bihar,1193,1,Lease
16-07-2016,0,Bihar,2090,1,Lease
21-11-2014,1,Chandigarh,2255,3,Lease
2/7/2014,2,D & N Haveli,1402,3,Lease
18-11-2013,2,Goa,1637,1,Lease
28-01-2016,0,Haryana,1394,1,Lease
1/9/2011,1,Haryana,2253,3,Lease
23-05-2018,1,Haryana,1486,3,Lease
19-10-2017,1,Haryana,2279,3,Lease
7/1/2012,1,Himachal Pradesh,1604,3,Lease
20-10-2016,3,Jammu & Kashmir,968,3,Lease
13-08-2010,1,Jharkhand,1167,1,Lease
6/5/2017,1,Jharkhand,1523,2,Lease
19-09-2014,0,Lakshadweep,764,3,Lease
15-01-2016,1,Manipur,2100,3,Lease
25-04-2015,0,Manipur,1996,2,Lease
26-03-2018,1,Manipur,1660,2,Lease
4/5/2010,2,Manipur,1470,1,Lease
27-03-2016,2,Manipur,1931,2,Lease
25-06-2010,3,Manipur,1360,3,Lease
21-02-2015,1,Nagaland,2025,1,Lease
21-06-2010,2,Tamil Nadu,1070,3,Lease
11/1/2018,1,Tamil Nadu,1267,3,Lease
8/11/2013,3,Tamil Nadu,720,1,Lease
26-12-2012,1,Telangana,869,2,Lease
14-01-2012,1,Tripura,2078,1,Lease
16-08-2015,3,Uttar Pradesh,1079,3,Lease
11/7/2012,0,West Bengal,1929,2,Lease
14-08-2010,2,A & N Islands,739,3,Lease
29-06-2015,0,A & N Islands,2114,2,Lease
28-11-2014,1,Andhra Pradesh,623,3,Lease
11/1/2015,3,Andhra Pradesh,1154,2,Lease
7/1/2011,3,Andhra Pradesh,961,1,Lease
11/11/2013,0,Andhra Pradesh,1216,1,Lease
27-04-2014,1,Arunachal Pradesh,1237,1,Lease
4/7/2013,1,Arunachal Pradesh,2082,3,Lease
6/8/2017,0,Arunachal Pradesh,1255,2,Lease
3/12/2011,1,Arunachal Pradesh,910,1,Lease
18-04-2012,3,Arunachal Pradesh,2078,3,Lease
27-07-2015,0,Bihar,2235,2,Lease
27-04-2016,2,Daman & Diu,2156,3,Lease
14-10-2016,3,Daman & Diu,1072,2,Lease
14-06-2014,1,Haryana,1241,1,Lease
14-04-2010,0,Jammu & Kashmir,1977,3,Lease
1/10/2011,1,Jammu & Kashmir,763,2,Lease
6/10/2012,3,Jharkhand,1153,2,Lease
14-03-2013,3,Jharkhand,874,1,Lease
24-05-2017,1,Jharkhand,2226,1,Lease
20-10-2012,1,Jharkhand,1123,1,Lease
30-07-2015,2,Jharkhand,1378,1,Lease
25-08-2014,2,Lakshadweep,1975,1,Lease
2/6/2010,1,Lakshadweep,814,3,Lease
30-11-2013,3,Lakshadweep,1473,2,Lease
28-03-2010,3,Lakshadweep,1750,2,Lease
2/2/2011,0,Manipur,2308,2,Lease
22-08-2016,1,Tripura,2182,2,Lease
21-07-2013,0,Uttar Pradesh,666,2,Lease
17-07-2011,0,Bihar,1703,2,Lease
2/9/2017,2,Goa,1606,3,Lease
10/2/2011,3,Manipur,1040,1,Lease
28-12-2015,1,Nagaland,1030,3,Lease
3/7/2010,0,A & N Islands,821,3,Lease
7/2/2018,2,Andhra Pradesh,765,1,Lease
14-02-2010,3,Andhra Pradesh,1138,3,Lease
27-10-2016,3,Andhra Pradesh,1045,1,Lease
30-03-2015,1,Andhra Pradesh,2262,2,Lease
1/10/2012,3,Arunachal Pradesh,1181,3,Lease
23-05-2011,2,Arunachal Pradesh,1890,2,Lease
28-08-2017,3,Arunachal Pradesh,1476,2,Lease
13-12-2014,2,Arunachal Pradesh,1832,3,Lease
4/5/2012,0,Arunachal Pradesh,655,2,Lease
28-10-2016,1,Bihar,1854,1,Lease
24-08-2013,0,Bihar,1638,2,Lease
10/7/2011,0,Daman & Diu,1607,3,Lease
24-11-2014,2,Goa,706,2,Lease
29-07-2013,1,Haryana,1782,1,Lease
26-11-2016,1,Haryana,1846,2,Lease
13-04-2016,0,Jammu & Kashmir,1686,1,Lease
23-02-2013,2,Jammu & Kashmir,2078,3,Lease
12/1/2018,3,Jharkhand,2010,2,Lease
1/1/2014,0,Jharkhand,1412,1,Lease
14-08-2012,3,Jharkhand,1034,3,Lease
23-08-2014,3,Jharkhand,2239,2,Lease
18-01-2011,3,Jharkhand,1583,2,Lease
9/6/2013,1,Karnataka,1305,3,Lease
29-10-2016,0,Lakshadweep,1253,2,Lease
21-03-2012,3,Lakshadweep,875,3,Lease
12/3/2013,3,Lakshadweep,1127,2,Lease
16-05-2016,2,Lakshadweep,1254,1,Lease
27-04-2014,0,Manipur,1592,1,Lease
14-04-2016,0,Manipur,1148,2,Lease
8/3/2018,0,Nagaland,1320,2,Lease
6/6/2018,2,Tamil Nadu,2034,2,Lease
25-07-2012,2,Tamil Nadu,1508,2,Lease
15-01-2016,1,Andhra Pradesh,2360,3,Lease
27-06-2011,3,Andhra Pradesh,1796,3,Lease
21-11-2015,1,Andhra Pradesh,1450,2,Lease
9/6/2014,1,Andhra Pradesh,665,3,Lease
24-12-2017,3,Arunachal Pradesh,955,3,Lease
5/9/2010,3,Arunachal Pradesh,1224,2,Lease
23-02-2017,3,Arunachal Pradesh,1815,3,Lease
19-09-2013,0,Arunachal Pradesh,1397,2,Lease
24-07-2013,2,Bihar,687,2,Lease
1/4/2012,1,Bihar,1606,2,Lease
16-09-2016,0,Bihar,841,1,Lease
16-01-2014,0,Bihar,769,2,Lease
9/12/2015,0,Chandigarh,2226,1,Lease
2/10/2016,1,Chandigarh,1856,3,Lease
19-01-2011,2,Goa,808,1,Lease
20-04-2014,2,Himachal Pradesh,2094,1,Lease
10/10/2017,2,Himachal Pradesh,875,3,Lease
31-03-2018,1,Jharkhand,842,1,Lease
16-08-2014,3,Jharkhand,1763,3,Lease
23-10-2016,0,Jharkhand,1459,3,Lease
4/12/2011,0,Jharkhand,681,3,Lease
27-06-2010,0,Lakshadweep,2261,3,Lease
28-04-2010,1,Lakshadweep,1196,2,Lease
14-06-2011,1,Lakshadweep,1609,1,Lease
3/8/2014,2,Lakshadweep,1674,2,Lease
17-02-2010,2,Manipur,1334,3,Lease
11/9/2012,3,Manipur,1657,2,Lease
26-02-2013,3,Manipur,938,2,Lease
5/3/2011,3,Manipur,880,2,Lease
25-06-2015,3,Nagaland,1789,3,Lease
4/11/2014,0,Telangana,854,3,Lease
11/2/2017,3,Telangana,1190,1,Lease
20-07-2015,2,Andhra Pradesh,2014,1,Lease
25-02-2018,1,Andhra Pradesh,1739,3,Lease
9/3/2018,1,Andhra Pradesh,2348,2,Lease
27-10-2014,1,Andhra Pradesh,733,3,Lease
28-12-2012,2,Arunachal Pradesh,2070,3,Lease
7/3/2014,2,Arunachal Pradesh,756,3,Lease
18-08-2015,2,Arunachal Pradesh,2328,3,Lease
14-04-2012,2,Arunachal Pradesh,1473,3,Lease
1/10/2017,1,Bihar,1016,1,Lease
1/9/2014,0,Bihar,1658,2,Lease
5/2/2016,3,Bihar,1100,3,Lease
8/1/2014,2,Bihar,2382,2,Lease
17-02-2017,3,Haryana,2211,3,Lease
27-12-2017,3,Haryana,1642,3,Lease
2/7/2011,2,Haryana,670,2,Lease
30-03-2010,3,Haryana,1730,3,Lease
24-03-2015,1,Jharkhand,957,1,Lease
26-01-2018,3,Jharkhand,879,3,Lease
1/1/2014,3,Jharkhand,1774,3,Lease
20-10-2017,1,Jharkhand,1555,2,Lease
23-06-2012,2,Lakshadweep,1703,3,Lease
6/3/2017,3,Lakshadweep,1973,1,Lease
11/3/2017,2,Lakshadweep,1608,2,Lease
14-06-2017,0,Lakshadweep,900,2,Lease
11/6/2015,3,Maharashtra,2009,2,Lease
27-02-2016,2,Maharashtra,680,3,Lease
20-07-2014,2,Maharashtra,1190,1,Lease
25-03-2011,3,Manipur,1114,3,Lease
4/3/2012,1,Tamil Nadu,1634,1,Lease
26-07-2011,2,Tamil Nadu,1426,1,Lease
11/2/2010,3,Tamil Nadu,1635,1,Lease
23-04-2011,3,Tamil Nadu,1344,1,Lease
21-09-2017,1,A & N Islands,1723,2,Lease
15-04-2015,2,Arunachal Pradesh,1476,1,Lease
25-04-2014,0,Bihar,1510,1,Lease
21-08-2016,3,Bihar,2004,2,Lease
24-10-2010,1,Bihar,1072,3,Lease
25-04-2016,2,D & N Haveli,1669,1,Lease
21-07-2014,1,D & N Haveli,1983,1,Lease
4/7/2014,1,D & N Haveli,2133,2,Lease
15-10-2011,1,Daman & Diu,2295,3,Lease
20-01-2010,1,Jammu & Kashmir,1710,3,Lease
2/2/2015,1,Jammu & Kashmir,1618,2,Lease
17-05-2016,0,Jammu & Kashmir,1135,2,Lease
15-07-2012,0,Jammu & Kashmir,1959,3,Lease
25-06-2012,3,Jharkhand,2379,2,Lease
21-04-2018,2,Maharashtra,1577,2,Lease
1/3/2017,1,Maharashtra,829,2,Lease
6/12/2017,2,Maharashtra,887,2,Lease
17-05-2010,2,West Bengal,710,3,Lease
18-05-2010,2,West Bengal,1811,1,Lease
25-01-2013,1,West Bengal,752,3,Lease
31-05-2011,3,Arunachal Pradesh,1594,2,Lease
23-07-2016,3,Arunachal Pradesh,1121,2,Lease
10/6/2012,3,Arunachal Pradesh,699,3,Lease
25-09-2011,2,Bihar,868,1,Lease
14-01-2012,0,D & N Haveli,2010,2,Lease
12/11/2016,2,Goa,1789,3,Lease
7/9/2017,1,Goa,2061,3,Lease
31-05-2011,2,Goa,2278,1,Lease
5/12/2016,0,Jammu & Kashmir,1364,1,Lease
18-04-2015,1,Jharkhand,1496,3,Lease
21-11-2017,2,Jharkhand,1361,1,Lease
22-11-2015,1,Jharkhand,1489,2,Lease
15-01-2018,2,Maharashtra,1583,1,Lease
17-12-2014,0,Nagaland,1506,1,Lease
28-05-2018,2,Nagaland,1245,3,Lease
11/7/2015,1,Nagaland,1731,3,Lease
10/10/2017,0,West Bengal,2130,2,Lease
17-06-2010,1,Arunachal Pradesh,1753,2,Lease
11/3/2012,1,Arunachal Pradesh,1506,2,Lease
11/9/2012,2,Arunachal Pradesh,2237,3,Lease
